datetime,value
2016-07-05 17:00:00,154.3
2016-07-05 17:15:00,153.0
2016-07-05 17:30:00,153.0
2016-07-05 17:45:00,153.0
2016-07-05 18:00:00,153.0
2016-07-05 18:15:00,162.3
2016-07-05 18:30:00,162.3
2016-07-05 18:45:00,162.3
2016-07-05 19:00:00,162.3
2016-07-05 19:15:00,237.5
2016-07-05 19:30:00,237.5
2016-07-05 19:45:00,237.5
2016-07-05 20:00:00,237.5
2016-07-05 20:15:00,267.0
2016-07-05 20:30:00,267.0
2016-07-05 20:45:00,267.0
2016-07-05 21:00:00,267.0
2016-07-05 21:15:00,290.5
2016-07-05 21:30:00,290.5
2016-07-05 21:45:00,290.5
2016-07-05 22:00:00,290.5
2016-07-05 22:15:00,291.5
2016-07-05 22:30:00,291.5
2016-07-05 22:45:00,291.5
2016-07-05 23:00:00,291.5
2016-07-05 23:15:00,290.8
2016-07-05 23:30:00,290.8
2016-07-05 23:45:00,290.8
2016-07-06 00:00:00,290.8
2016-07-06 00:15:00,291.3
2016-07-06 00:30:00,291.3
2016-07-06 00:45:00,291.3
2016-07-06 01:00:00,291.3
2016-07-06 01:15:00,290.3
2016-07-06 01:30:00,290.3
2016-07-06 01:45:00,290.3
2016-07-06 02:00:00,290.3
2016-07-06 02:15:00,289.8
2016-07-06 02:30:00,289.8
2016-07-06 02:45:00,289.8
2016-07-06 03:00:00,289.8
2016-07-06 03:15:00,284.8
2016-07-06 03:30:00,284.8
2016-07-06 03:45:00,284.8
2016-07-06 04:00:00,284.8
2016-07-06 04:15:00,290.8
2016-07-06 04:30:00,290.8
2016-07-06 04:45:00,290.8
2016-07-06 05:00:00,290.8
2016-07-06 05:15:00,284.8
2016-07-06 05:30:00,284.8
2016-07-06 05:45:00,284.8
2016-07-06 06:00:00,284.8
2016-07-06 06:15:00,283.3
2016-07-06 06:30:00,283.3
2016-07-06 06:45:00,283.3
2016-07-06 07:00:00,283.3
2016-07-06 07:15:00,296.8
2016-07-06 07:30:00,296.8
2016-07-06 07:45:00,296.8
2016-07-06 08:00:00,296.8
2016-07-06 08:15:00,325.8
2016-07-06 08:30:00,325.8
2016-07-06 08:45:00,325.8
2016-07-06 09:00:00,325.8
2016-07-06 09:15:00,347.5
2016-07-06 09:30:00,347.5
2016-07-06 09:45:00,347.5
2016-07-06 10:00:00,347.5
2016-07-06 10:15:00,418.5
2016-07-06 10:30:00,418.5
2016-07-06 10:45:00,418.5
2016-07-06 11:00:00,418.5
2016-07-06 11:15:00,401.0
2016-07-06 11:30:00,401.0
2016-07-06 11:45:00,401.0
2016-07-06 12:00:00,401.0
2016-07-06 12:15:00,391.0
2016-07-06 12:30:00,391.0
2016-07-06 12:45:00,391.0
2016-07-06 13:00:00,391.0
2016-07-06 13:15:00,302.8
2016-07-06 13:30:00,302.8
2016-07-06 13:45:00,302.8
2016-07-06 14:00:00,302.8
2016-07-06 14:15:00,167.5
2016-07-06 14:30:00,167.5
2016-07-06 14:45:00,167.5
2016-07-06 15:00:00,167.5
2016-07-06 15:15:00,163.8
2016-07-06 15:30:00,163.8
2016-07-06 15:45:00,163.8
2016-07-06 16:00:00,163.8
2016-07-06 16:15:00,160.3
2016-07-06 16:30:00,160.3
2016-07-06 16:45:00,160.3
2016-07-06 17:00:00,160.3
2016-07-06 17:15:00,158.8
2016-07-06 17:30:00,158.8
2016-07-06 17:45:00,158.8
2016-07-06 18:00:00,158.8
2016-07-06 18:15:00,164.3
2016-07-06 18:30:00,164.3
2016-07-06 18:45:00,164.3
2016-07-06 19:00:00,164.3
2016-07-06 19:15:00,229.5
2016-07-06 19:30:00,229.5
2016-07-06 19:45:00,229.5
2016-07-06 20:00:00,229.5
2016-07-06 20:15:00,260.3
2016-07-06 20:30:00,260.3
2016-07-06 20:45:00,260.3
2016-07-06 21:00:00,260.3
2016-07-06 21:15:00,293.3
2016-07-06 21:30:00,293.3
2016-07-06 21:45:00,293.3
2016-07-06 22:00:00,293.3
2016-07-06 22:15:00,281.3
2016-07-06 22:30:00,281.3
2016-07-06 22:45:00,281.3
2016-07-06 23:00:00,281.3
2016-07-06 23:15:00,283.5
2016-07-06 23:30:00,283.5
2016-07-06 23:45:00,283.5
2016-07-07 00:00:00,283.5
2016-07-07 00:15:00,294.8
2016-07-07 00:30:00,294.8
2016-07-07 00:45:00,294.8
2016-07-07 01:00:00,294.8
2016-07-07 01:15:00,289.0
2016-07-07 01:30:00,289.0
2016-07-07 01:45:00,289.0
2016-07-07 02:00:00,289.0
2016-07-07 02:15:00,290.8
2016-07-07 02:30:00,290.8
2016-07-07 02:45:00,290.8
2016-07-07 03:00:00,290.8
2016-07-07 03:15:00,291.5
2016-07-07 03:30:00,291.5
2016-07-07 03:45:00,291.5
2016-07-07 04:00:00,291.5
2016-07-07 04:15:00,291.0
2016-07-07 04:30:00,291.0
2016-07-07 04:45:00,291.0
2016-07-07 05:00:00,291.0
2016-07-07 05:15:00,290.8
2016-07-07 05:30:00,290.8
2016-07-07 05:45:00,290.8
2016-07-07 06:00:00,290.8
2016-07-07 06:15:00,291.3
2016-07-07 06:30:00,291.3
2016-07-07 06:45:00,291.3
2016-07-07 07:00:00,291.3
2016-07-07 07:15:00,297.0
2016-07-07 07:30:00,297.0
2016-07-07 07:45:00,297.0
2016-07-07 08:00:00,297.0
2016-07-07 08:15:00,357.0
2016-07-07 08:30:00,357.0
2016-07-07 08:45:00,357.0
2016-07-07 09:00:00,357.0
2016-07-07 09:15:00,430.0
2016-07-07 09:30:00,430.0
2016-07-07 09:45:00,430.0
2016-07-07 10:00:00,430.0
2016-07-07 10:15:00,422.3
2016-07-07 10:30:00,422.3
2016-07-07 10:45:00,422.3
2016-07-07 11:00:00,422.3
2016-07-07 11:15:00,413.3
2016-07-07 11:30:00,413.3
2016-07-07 11:45:00,413.3
2016-07-07 12:00:00,413.3
2016-07-07 12:15:00,406.5
2016-07-07 12:30:00,406.5
2016-07-07 12:45:00,406.5
2016-07-07 13:00:00,406.5
2016-07-07 13:15:00,240.3
2016-07-07 13:30:00,240.3
2016-07-07 13:45:00,240.3
2016-07-07 14:00:00,240.3
2016-07-07 14:15:00,158.0
2016-07-07 14:30:00,158.0
2016-07-07 14:45:00,158.0
2016-07-07 15:00:00,158.0
2016-07-07 15:15:00,154.3
2016-07-07 15:30:00,154.3
2016-07-07 15:45:00,154.3
2016-07-07 16:00:00,154.3
2016-07-07 16:15:00,155.3
2016-07-07 16:30:00,155.3
2016-07-07 16:45:00,155.3
2016-07-07 17:00:00,155.3
2016-07-07 17:15:00,156.8
2016-07-07 17:30:00,156.8
2016-07-07 17:45:00,156.8
2016-07-07 18:00:00,156.8
2016-07-07 18:15:00,162.5
2016-07-07 18:30:00,162.5
2016-07-07 18:45:00,162.5
2016-07-07 19:00:00,162.5
2016-07-07 19:15:00,241.0
2016-07-07 19:30:00,241.0
2016-07-07 19:45:00,241.0
2016-07-07 20:00:00,241.0
2016-07-07 20:15:00,272.3
2016-07-07 20:30:00,272.3
2016-07-07 20:45:00,272.3
2016-07-07 21:00:00,272.3
2016-07-07 21:15:00,291.8
2016-07-07 21:30:00,291.8
2016-07-07 21:45:00,291.8
2016-07-07 22:00:00,291.8
2016-07-07 22:15:00,300.3
2016-07-07 22:30:00,300.3
2016-07-07 22:45:00,300.3
2016-07-07 23:00:00,300.3
2016-07-07 23:15:00,287.3
2016-07-07 23:30:00,287.3
2016-07-07 23:45:00,287.3
2016-07-08 00:00:00,287.3
2016-07-08 00:15:00,290.5
2016-07-08 00:30:00,290.5
2016-07-08 00:45:00,290.5
2016-07-08 01:00:00,290.5
2016-07-08 01:15:00,285.5
2016-07-08 01:30:00,285.5
2016-07-08 01:45:00,285.5
2016-07-08 02:00:00,285.5
2016-07-08 02:15:00,278.5
2016-07-08 02:30:00,278.5
2016-07-08 02:45:00,278.5
2016-07-08 03:00:00,278.5
2016-07-08 03:15:00,276.0
2016-07-08 03:30:00,276.0
2016-07-08 03:45:00,276.0
2016-07-08 04:00:00,276.0
2016-07-08 04:15:00,284.3
2016-07-08 04:30:00,284.3
2016-07-08 04:45:00,284.3
2016-07-08 05:00:00,284.3
2016-07-08 05:15:00,279.0
2016-07-08 05:30:00,279.0
2016-07-08 05:45:00,279.0
2016-07-08 06:00:00,279.0
2016-07-08 06:15:00,276.3
2016-07-08 06:30:00,276.3
2016-07-08 06:45:00,276.3
2016-07-08 07:00:00,276.3
2016-07-08 07:15:00,288.8
2016-07-08 07:30:00,288.8
2016-07-08 07:45:00,288.8
2016-07-08 08:00:00,288.8
2016-07-08 08:15:00,328.8
2016-07-08 08:30:00,328.8
2016-07-08 08:45:00,328.8
2016-07-08 09:00:00,328.8
2016-07-08 09:15:00,346.0
2016-07-08 09:30:00,346.0
2016-07-08 09:45:00,346.0
2016-07-08 10:00:00,346.0
2016-07-08 10:15:00,331.0
2016-07-08 10:30:00,331.0
2016-07-08 10:45:00,331.0
2016-07-08 11:00:00,331.0
2016-07-08 11:15:00,312.8
2016-07-08 11:30:00,312.8
2016-07-08 11:45:00,312.8
2016-07-08 12:00:00,312.8
2016-07-08 12:15:00,295.5
2016-07-08 12:30:00,295.5
2016-07-08 12:45:00,295.5
2016-07-08 13:00:00,295.5
2016-07-08 13:15:00,247.8
2016-07-08 13:30:00,247.8
2016-07-08 13:45:00,247.8
2016-07-08 14:00:00,247.8
2016-07-08 14:15:00,159.5
2016-07-08 14:30:00,159.5
2016-07-08 14:45:00,159.5
2016-07-08 15:00:00,159.5
2016-07-08 15:15:00,160.5
2016-07-08 15:30:00,160.5
2016-07-08 15:45:00,160.5
2016-07-08 16:00:00,160.5
2016-07-08 16:15:00,157.0
2016-07-08 16:30:00,157.0
2016-07-08 16:45:00,157.0
2016-07-08 17:00:00,157.0
2016-07-08 17:15:00,158.5
2016-07-08 17:30:00,158.5
2016-07-08 17:45:00,158.5
2016-07-08 18:00:00,158.5
2016-07-08 18:15:00,158.0
2016-07-08 18:30:00,158.0
2016-07-08 18:45:00,158.0
2016-07-08 19:00:00,158.0
2016-07-08 19:15:00,211.8
2016-07-08 19:30:00,211.8
2016-07-08 19:45:00,211.8
2016-07-08 20:00:00,211.8
2016-07-08 20:15:00,239.0
2016-07-08 20:30:00,239.0
2016-07-08 20:45:00,239.0
2016-07-08 21:00:00,239.0
2016-07-08 21:15:00,233.3
2016-07-08 21:30:00,233.3
2016-07-08 21:45:00,233.3
2016-07-08 22:00:00,233.3
2016-07-08 22:15:00,234.0
2016-07-08 22:30:00,234.0
2016-07-08 22:45:00,234.0
2016-07-08 23:00:00,234.0
2016-07-08 23:15:00,272.8
2016-07-08 23:30:00,272.8
2016-07-08 23:45:00,272.8
2016-07-09 00:00:00,272.8
2016-07-09 00:15:00,297.3
2016-07-09 00:30:00,297.3
2016-07-09 00:45:00,297.3
2016-07-09 01:00:00,297.3
2016-07-09 01:15:00,277.5
2016-07-09 01:30:00,277.5
2016-07-09 01:45:00,277.5
2016-07-09 02:00:00,277.5
2016-07-09 02:15:00,275.8
2016-07-09 02:30:00,275.8
2016-07-09 02:45:00,275.8
2016-07-09 03:00:00,275.8
2016-07-09 03:15:00,282.8
2016-07-09 03:30:00,282.8
2016-07-09 03:45:00,282.8
2016-07-09 04:00:00,282.8
2016-07-09 04:15:00,274.8
2016-07-09 04:30:00,274.8
2016-07-09 04:45:00,274.8
2016-07-09 05:00:00,274.8
2016-07-09 05:15:00,278.0
2016-07-09 05:30:00,278.0
2016-07-09 05:45:00,278.0
2016-07-09 06:00:00,278.0
2016-07-09 06:15:00,286.5
2016-07-09 06:30:00,286.5
2016-07-09 06:45:00,286.5
2016-07-09 07:00:00,286.5
2016-07-09 07:15:00,338.0
2016-07-09 07:30:00,338.0
2016-07-09 07:45:00,338.0
2016-07-09 08:00:00,338.0
2016-07-09 08:15:00,390.5
2016-07-09 08:30:00,390.5
2016-07-09 08:45:00,390.5
2016-07-09 09:00:00,390.5
2016-07-09 09:15:00,346.3
2016-07-09 09:30:00,346.3
2016-07-09 09:45:00,346.3
2016-07-09 10:00:00,346.3
2016-07-09 10:15:00,255.3
2016-07-09 10:30:00,255.3
2016-07-09 10:45:00,255.3
2016-07-09 11:00:00,255.3
2016-07-09 11:15:00,226.0
2016-07-09 11:30:00,226.0
2016-07-09 11:45:00,226.0
2016-07-09 12:00:00,226.0
2016-07-09 12:15:00,180.0
2016-07-09 12:30:00,180.0
2016-07-09 12:45:00,180.0
2016-07-09 13:00:00,180.0
2016-07-09 13:15:00,169.3
2016-07-09 13:30:00,169.3
2016-07-09 13:45:00,169.3
2016-07-09 14:00:00,169.3
2016-07-09 14:15:00,156.0
2016-07-09 14:30:00,156.0
2016-07-09 14:45:00,156.0
2016-07-09 15:00:00,156.0
2016-07-09 15:15:00,157.5
2016-07-09 15:30:00,157.5
2016-07-09 15:45:00,157.5
2016-07-09 16:00:00,157.5
2016-07-09 16:15:00,154.5
2016-07-09 16:30:00,154.5
2016-07-09 16:45:00,154.5
2016-07-09 17:00:00,154.5
2016-07-09 17:15:00,155.5
2016-07-09 17:30:00,155.5
2016-07-09 17:45:00,155.5
2016-07-09 18:00:00,155.5
2016-07-09 18:15:00,155.0
2016-07-09 18:30:00,155.0
2016-07-09 18:45:00,155.0
2016-07-09 19:00:00,155.0
2016-07-09 19:15:00,215.5
2016-07-09 19:30:00,215.5
2016-07-09 19:45:00,215.5
2016-07-09 20:00:00,215.5
2016-07-09 20:15:00,236.3
2016-07-09 20:30:00,236.3
2016-07-09 20:45:00,236.3
2016-07-09 21:00:00,236.3
2016-07-09 21:15:00,230.8
2016-07-09 21:30:00,230.8
2016-07-09 21:45:00,230.8
2016-07-09 22:00:00,230.8
2016-07-09 22:15:00,225.8
2016-07-09 22:30:00,225.8
2016-07-09 22:45:00,225.8
2016-07-09 23:00:00,225.8
2016-07-09 23:15:00,246.0
2016-07-09 23:30:00,246.0
2016-07-09 23:45:00,246.0
2016-07-10 00:00:00,246.0
2016-07-10 00:15:00,296.0
2016-07-10 00:30:00,296.0
2016-07-10 00:45:00,296.0
2016-07-10 01:00:00,296.0
2016-07-10 01:15:00,276.3
2016-07-10 01:30:00,276.3
2016-07-10 01:45:00,276.3
2016-07-10 02:00:00,276.3
2016-07-10 02:15:00,273.0
2016-07-10 02:30:00,273.0
2016-07-10 02:45:00,273.0
2016-07-10 03:00:00,273.0
2016-07-10 03:15:00,275.0
2016-07-10 03:30:00,275.0
2016-07-10 03:45:00,275.0
2016-07-10 04:00:00,275.0
2016-07-10 04:15:00,257.0
2016-07-10 04:30:00,257.0
2016-07-10 04:45:00,257.0
2016-07-10 05:00:00,257.0
2016-07-10 05:15:00,258.8
2016-07-10 05:30:00,258.8
2016-07-10 05:45:00,258.8
2016-07-10 06:00:00,258.8
2016-07-10 06:15:00,295.0
2016-07-10 06:30:00,295.0
2016-07-10 06:45:00,295.0
2016-07-10 07:00:00,295.0
2016-07-10 07:15:00,355.3
2016-07-10 07:30:00,355.3
2016-07-10 07:45:00,355.3
2016-07-10 08:00:00,355.3
2016-07-10 08:15:00,376.5
2016-07-10 08:30:00,376.5
2016-07-10 08:45:00,376.5
2016-07-10 09:00:00,376.5
2016-07-10 09:15:00,350.0
2016-07-10 09:30:00,350.0
2016-07-10 09:45:00,350.0
2016-07-10 10:00:00,350.0
2016-07-10 10:15:00,280.5
2016-07-10 10:30:00,280.5
2016-07-10 10:45:00,280.5
2016-07-10 11:00:00,280.5
2016-07-10 11:15:00,222.3
2016-07-10 11:30:00,222.3
2016-07-10 11:45:00,222.3
2016-07-10 12:00:00,222.3
2016-07-10 12:15:00,147.5
2016-07-10 12:30:00,147.5
2016-07-10 12:45:00,147.5
2016-07-10 13:00:00,147.5
2016-07-10 13:15:00,139.5
2016-07-10 13:30:00,139.5
2016-07-10 13:45:00,139.5
2016-07-10 14:00:00,139.5
2016-07-10 14:15:00,130.8
2016-07-10 14:30:00,130.8
2016-07-10 14:45:00,130.8
2016-07-10 15:00:00,130.8
2016-07-10 15:15:00,132.0
2016-07-10 15:30:00,132.0
2016-07-10 15:45:00,132.0
2016-07-10 16:00:00,132.0
2016-07-10 16:15:00,132.3
2016-07-10 16:30:00,132.3
2016-07-10 16:45:00,132.3
2016-07-10 17:00:00,132.3
2016-07-10 17:15:00,129.5
2016-07-10 17:30:00,129.5
2016-07-10 17:45:00,129.5
2016-07-10 18:00:00,129.5
2016-07-10 18:15:00,135.3
2016-07-10 18:30:00,135.3
2016-07-10 18:45:00,135.3
2016-07-10 19:00:00,135.3
2016-07-10 19:15:00,217.8
2016-07-10 19:30:00,217.8
2016-07-10 19:45:00,217.8
2016-07-10 20:00:00,217.8
2016-07-10 20:15:00,252.0
2016-07-10 20:30:00,252.0
2016-07-10 20:45:00,252.0
2016-07-10 21:00:00,252.0
2016-07-10 21:15:00,286.3
2016-07-10 21:30:00,286.3
2016-07-10 21:45:00,286.3
2016-07-10 22:00:00,286.3
2016-07-10 22:15:00,288.0
2016-07-10 22:30:00,288.0
2016-07-10 22:45:00,288.0
2016-07-10 23:00:00,288.0
2016-07-10 23:15:00,270.5
2016-07-10 23:30:00,270.5
2016-07-10 23:45:00,270.5
2016-07-11 00:00:00,270.5
2016-07-11 00:15:00,264.8
2016-07-11 00:30:00,264.8
2016-07-11 00:45:00,264.8
2016-07-11 01:00:00,264.8
2016-07-11 01:15:00,262.5
2016-07-11 01:30:00,262.5
2016-07-11 01:45:00,262.5
2016-07-11 02:00:00,262.5
2016-07-11 02:15:00,264.8
2016-07-11 02:30:00,264.8
2016-07-11 02:45:00,264.8
2016-07-11 03:00:00,264.8
2016-07-11 03:15:00,265.0
2016-07-11 03:30:00,265.0
2016-07-11 03:45:00,265.0
2016-07-11 04:00:00,265.0
2016-07-11 04:15:00,267.5
2016-07-11 04:30:00,267.5
2016-07-11 04:45:00,267.5
2016-07-11 05:00:00,267.5
2016-07-11 05:15:00,263.0
2016-07-11 05:30:00,263.0
2016-07-11 05:45:00,263.0
2016-07-11 06:00:00,263.0
2016-07-11 06:15:00,263.0
2016-07-11 06:30:00,263.0
2016-07-11 06:45:00,263.0
2016-07-11 07:00:00,263.0
2016-07-11 07:15:00,267.0
2016-07-11 07:30:00,267.0
2016-07-11 07:45:00,267.0
2016-07-11 08:00:00,267.0
2016-07-11 08:15:00,303.5
2016-07-11 08:30:00,303.5
2016-07-11 08:45:00,303.5
2016-07-11 09:00:00,303.5
2016-07-11 09:15:00,333.0
2016-07-11 09:30:00,333.0
2016-07-11 09:45:00,333.0
2016-07-11 10:00:00,333.0
2016-07-11 10:15:00,341.0
2016-07-11 10:30:00,341.0
2016-07-11 10:45:00,341.0
2016-07-11 11:00:00,341.0
2016-07-11 11:15:00,313.0
2016-07-11 11:30:00,313.0
2016-07-11 11:45:00,313.0
2016-07-11 12:00:00,313.0
2016-07-11 12:15:00,297.5
2016-07-11 12:30:00,297.5
2016-07-11 12:45:00,297.5
2016-07-11 13:00:00,297.5
2016-07-11 13:15:00,250.0
2016-07-11 13:30:00,250.0
2016-07-11 13:45:00,250.0
2016-07-11 14:00:00,250.0
2016-07-11 14:15:00,155.3
2016-07-11 14:30:00,155.3
2016-07-11 14:45:00,155.3
2016-07-11 15:00:00,155.3
2016-07-11 15:15:00,155.8
2016-07-11 15:30:00,155.8
2016-07-11 15:45:00,155.8
2016-07-11 16:00:00,155.8
2016-07-11 16:15:00,156.3
2016-07-11 16:30:00,156.3
2016-07-11 16:45:00,156.3
2016-07-11 17:00:00,156.3
2016-07-11 17:15:00,155.3
2016-07-11 17:30:00,155.3
2016-07-11 17:45:00,155.3
2016-07-11 18:00:00,155.3
2016-07-11 18:15:00,161.3
2016-07-11 18:30:00,161.3
2016-07-11 18:45:00,161.3
2016-07-11 19:00:00,161.3
2016-07-11 19:15:00,241.3
2016-07-11 19:30:00,241.3
2016-07-11 19:45:00,241.3
2016-07-11 20:00:00,241.3
2016-07-11 20:15:00,273.0
2016-07-11 20:30:00,273.0
2016-07-11 20:45:00,273.0
2016-07-11 21:00:00,273.0
2016-07-11 21:15:00,285.0
2016-07-11 21:30:00,285.0
2016-07-11 21:45:00,285.0
2016-07-11 22:00:00,285.0
2016-07-11 22:15:00,277.8
2016-07-11 22:30:00,277.8
2016-07-11 22:45:00,277.8
2016-07-11 23:00:00,277.8
2016-07-11 23:15:00,271.0
2016-07-11 23:30:00,271.0
2016-07-11 23:45:00,271.0
2016-07-12 00:00:00,271.0
2016-07-12 00:15:00,264.8
2016-07-12 00:30:00,264.8
2016-07-12 00:45:00,264.8
2016-07-12 01:00:00,264.8
2016-07-12 01:15:00,262.3
2016-07-12 01:30:00,262.3
2016-07-12 01:45:00,262.3
2016-07-12 02:00:00,262.3
2016-07-12 02:15:00,269.8
2016-07-12 02:30:00,269.8
2016-07-12 02:45:00,269.8
2016-07-12 03:00:00,269.8
2016-07-12 03:15:00,282.3
2016-07-12 03:30:00,282.3
2016-07-12 03:45:00,282.3
2016-07-12 04:00:00,282.3
2016-07-12 04:15:00,281.3
2016-07-12 04:30:00,281.3
2016-07-12 04:45:00,281.3
2016-07-12 05:00:00,281.3
2016-07-12 05:15:00,270.3
2016-07-12 05:30:00,270.3
2016-07-12 05:45:00,270.3
2016-07-12 06:00:00,270.3
2016-07-12 06:15:00,269.0
2016-07-12 06:30:00,269.0
2016-07-12 06:45:00,269.0
2016-07-12 07:00:00,269.0
2016-07-12 07:15:00,265.5
2016-07-12 07:30:00,265.5
2016-07-12 07:45:00,265.5
2016-07-12 08:00:00,265.5
2016-07-12 08:15:00,348.5
2016-07-12 08:30:00,348.5
2016-07-12 08:45:00,348.5
2016-07-12 09:00:00,348.5
2016-07-12 09:15:00,457.5
2016-07-12 09:30:00,457.5
2016-07-12 09:45:00,457.5
2016-07-12 10:00:00,457.5
2016-07-12 10:15:00,464.5
2016-07-12 10:30:00,464.5
2016-07-12 10:45:00,464.5
